exp,dominant_species,myco,nutrient_av,CN,soil_other,x_c,rep_c,se_c,x_t,rep_t,se_t,,x_units,treatment,citation,response,lat,lon,elevation,mat,map,other_clim,soil_texture,ecosystem,experiment_type,community_type,sampling_depth,response_level,npk,disturbance_type,c_c,c_t,d_t,n_c,n_t,p_c,p_t,k_c,k_t,i_c,i_t,r_t1,r_t2,s_t,w_t1,w_t2,w_t3,sampling_year,start_year,duration,sd_c,sd_t,comments,db,plant_organ,growth_form,other_variables,treatment_duration,fumigation_type,i_t2,d_t3,age,d_t2,id,comments2, comments3,Sampling_date,wetness_index,period
peat_c,vaccinium_oxycoccos,ErM,poor,NA,ombotrophic_peat,0.04,5,0.01,0.09,5,0.01,,%,c,"hoosbeek_et_al.,_2002",root_litter_p,51.99,5.7,NA,NA,805,NA,NA,peatbog_lawns,a,a,NA,NA,0,NA,360,560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,1996,NA,0.02236068,0.02236068,"whole_plant_were_harvested_and_dried_at_70_c_for_48_hrs._after_wieghing_and_rewitting,_the_samples_were_put_in_vessels_and_incuated_to_stimulate_average_growing_temperature",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p57208,NA,NA,NA,NA,NA
peat_c,erica_tetralix,ErM,poor,NA,ombotrophic_peat,0.07,5,0.04,0.04,5,0.07,,%,c,"hoosbeek_et_al.,_2002",leaf_litter_p,51.99,5.7,NA,NA,805,NA,NA,peatbog_lawns,a,a,NA,NA,0,NA,360,560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,1996,NA,0.089442719,0.156524758,"whole_plant_were_harvested_and_dried_at_70_c_for_48_hrs._after_wieghing_and_rewitting,_the_samples_were_put_in_vessels_and_incuated_to_stimulate_average_growing_temperature",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p57209,NA,NA,NA,NA,NA
peat_c,erica_tetralix,ErM,poor,NA,ombotrophic_peat,0.03,5,0,0.09,5,0.01,,%,c,"hoosbeek_et_al.,_2002",root_litter_p,51.99,5.7,NA,NA,805,NA,NA,peatbog_lawns,a,a,NA,NA,0,NA,360,560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,1996,NA,0,0.02236068,"whole_plant_were_harvested_and_dried_at_70_c_for_48_hrs._after_wieghing_and_rewitting,_the_samples_were_put_in_vessels_and_incuated_to_stimulate_average_growing_temperature",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p57210,NA,NA,NA,NA,NA
peat_c,eriophorum_angustifolium,NM-AM,poor,NA,ombotrophic_peat,0.08,5,0.03,0.03,5,0.01,,%,c,"hoosbeek_et_al.,_2002",leaf_litter_p,51.99,5.7,NA,NA,805,NA,NA,peatbog_lawns,a,a,NA,NA,0,NA,360,560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,1996,NA,0.067082039,0.02236068,"whole_plant_were_harvested_and_dried_at_70_c_for_48_hrs._after_wieghing_and_rewitting,_the_samples_were_put_in_vessels_and_incuated_to_stimulate_average_growing_temperature",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p57211,NA,NA,NA,NA,NA
peat_c,eriophorum_angustifolium,NM-AM,poor,NA,ombotrophic_peat,0.04,5,0.01,0.06,5,0.01,,%,c,"hoosbeek_et_al.,_2002",root_litter_p,51.99,5.7,NA,NA,805,NA,NA,peatbog_lawns,a,a,NA,NA,0,NA,360,560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,1996,NA,0.02236068,0.02236068,"whole_plant_were_harvested_and_dried_at_70_c_for_48_hrs._after_wieghing_and_rewitting,_the_samples_were_put_in_vessels_and_incuated_to_stimulate_average_growing_temperature",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p57212,NA,NA,NA,NA,NA
popface_pa_c,populus_alba,both,rich,9.31,NA,43.5,3,0.5,44.8,3,0.4,,%,c,cotrufo_et_al_2005,leaf_litter_c,42.37,11.8,150,14.1,818,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,368,550,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,2000,1999,NA,0.866025404,0.692820323,"the_dried_material_was_ground_to_a_fine_powder,_and_aliquots_of_4.0_mg_litter_powder_were_weighed_in_5_mm__9_mm_tin_cups_and_analysed_in_a_chn-elemental_analyser_(na1500,_carlo_erba_£instruments,_rodano,_italy).",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27199,NA,NA,01-jun-00,NA,NA
popface_pa_c,populus_alba,both,rich,9.31,NA,46,3,3,49,3,3,,NA,c,cotrufo_et_al_2005,leaf_litter_cn,42.37,11.8,150,14.1,818,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,368,550,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,2000,1999,NA,5.196152423,5.196152423,"the_dried_material_was_ground_to_a_fine_powder,_and_aliquots_of_4.0_mg_litter_powder_were_weighed_in_5_mm__9_mm_tin_cups_and_analysed_in_a_chn-elemental_analyser_(na1500,_carlo_erba_£instruments,_rodano,_italy).",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27252,NA,NA,01-jun-00,NA,NA
popface_pa_c,populus_alba,both,rich,9.31,NA,1.46,3,0.02,1.26,3,0.01,,%,c,calfapietera_et_al_2007,leaf_litter_n,42.37,11.8,150,14.1,818,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,368,550,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,2001,1999,NA,0.034641016,0.017320508,"on_a_monthly_basis_and_for_each_year,_n_concentration_was_determined_on_a_subsample_of_leaf_litter_analyzed_independently_with_a_chn_elemental_analyzer",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27319,NA,NA,01-dec-01,NA,NA
popface_pa_c,populus_alba,both,rich,9.31,NA,0.96,3,0.06,0.91,3,0.05,,%,c,cotrufo_et_al_2005,leaf_litter_n,42.37,11.8,150,14.1,818,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,368,550,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,2000,1999,NA,0.103923048,0.08660254,"the_dried_material_was_ground_to_a_fine_powder,_and_aliquots_of_4.0_mg_litter_powder_were_weighed_in_5_mm__9_mm_tin_cups_and_analysed_in_a_chn-elemental_analyser_(na1500,_carlo_erba_£instruments,_rodano,_italy).",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27322,NA,NA,01-jun-00,NA,NA
popface_pa_c,populus_alba,both,rich,9.31,NA,1.02,3,NA,0.9,3,NA,,%,c,finzi_et_al_2007,leaf_litter_n,42.37,11.8,150,14.1,818,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,368,550,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,2000,1999,NA,NA,NA,the_concentration_of_n_was_measured_on_an_element_analyzer_on_samples_from_the_destructive_harvests,pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27325,NA,NA,NA,NA,NA
popface_pa_c,populus_alba,both,rich,9.31,NA,1.46,3,NA,1.26,3,NA,,%,c,finzi_et_al_2007,leaf_litter_n,42.37,11.8,150,14.1,818,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,368,550,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,2001,1999,NA,NA,NA,the_concentration_of_n_was_measured_on_an_element_analyzer_on_samples_from_the_destructive_harvests,pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27326,NA,NA,NA,NA,NA
popface_pe_c,populus_x_euramericana,both,rich,9.31,NA,41.3,3,0.3,39.7,3,0.6,,%,c,cotrufo_et_al_2005,leaf_litter_c,42.37,11.8,150,14.1,818,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,368,550,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,2000,1999,NA,0.519615242,1.039230485,"the_dried_material_was_ground_to_a_fine_powder,_and_aliquots_of_4.0_mg_litter_powder_were_weighed_in_5_mm__9_mm_tin_cups_and_analysed_in_a_chn-elemental_analyser_(na1500,_carlo_erba_£instruments,_rodano,_italy).",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27200,NA,NA,01-jun-00,NA,NA
popface_pe_c,populus_x_euramericana,both,rich,9.31,NA,33,3,2,48,3,3,,NA,c,cotrufo_et_al_2005,leaf_litter_cn,42.37,11.8,150,14.1,818,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,368,550,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,2000,1999,NA,3.464101615,5.196152423,"the_dried_material_was_ground_to_a_fine_powder,_and_aliquots_of_4.0_mg_litter_powder_were_weighed_in_5_mm__9_mm_tin_cups_and_analysed_in_a_chn-elemental_analyser_(na1500,_carlo_erba_£instruments,_rodano,_italy).",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27253,NA,NA,01-jun-00,NA,NA
popface_pe_c,populus_x_euramericana,both,rich,9.31,NA,1.86,3,0.04,1.58,3,0.06,,%,c,calfapietera_et_al_2007,leaf_litter_n,42.37,11.8,150,14.1,818,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,368,550,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,2001,1999,NA,0.069282032,0.103923048,"on_a_monthly_basis_and_for_each_year,_n_concentration_was_determined_on_a_subsample_of_leaf_litter_analyzed_independently_with_a_chn_elemental_analyzer",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27320,NA,NA,01-dec-01,NA,NA
popface_pe_c,populus_x_euramericana,both,rich,9.31,NA,1.31,3,0.11,0.84,3,0.06,,%,c,cotrufo_et_al_2005,leaf_litter_n,42.37,11.8,150,14.1,818,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,368,550,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,2000,1999,NA,0.190525589,0.103923048,"the_dried_material_was_ground_to_a_fine_powder,_and_aliquots_of_4.0_mg_litter_powder_were_weighed_in_5_mm__9_mm_tin_cups_and_analysed_in_a_chn-elemental_analyser_(na1500,_carlo_erba_£instruments,_rodano,_italy).",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27323,NA,NA,01-jun-00,NA,NA
popface_pe_c,populus_x_euramericana,both,rich,9.31,NA,1.27,3,NA,0.97,3,NA,,%,c,finzi_et_al_2007,leaf_litter_n,42.37,11.8,150,14.1,818,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,368,550,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,2000,1999,NA,NA,NA,the_concentration_of_n_was_measured_on_an_element_analyzer_on_samples_from_the_destructive_harvests,pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27327,NA,NA,NA,NA,NA
popface_pe_c,populus_x_euramericana,both,rich,9.31,NA,1.86,3,NA,1.58,3,NA,,%,c,finzi_et_al_2007,leaf_litter_n,42.37,11.8,150,14.1,818,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,368,550,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,2001,1999,NA,NA,NA,the_concentration_of_n_was_measured_on_an_element_analyzer_on_samples_from_the_destructive_harvests,pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27328,NA,NA,NA,NA,NA
popface_pn_c,populus_nigra,both,rich,9.31,NA,42,3,0.4,41.1,3,0.5,,%,c,cotrufo_et_al_2005,leaf_litter_c,42.37,11.8,150,14.1,818,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,368,550,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,2000,1999,NA,0.692820323,0.866025404,"the_dried_material_was_ground_to_a_fine_powder,_and_aliquots_of_4.0_mg_litter_powder_were_weighed_in_5_mm__9_mm_tin_cups_and_analysed_in_a_chn-elemental_analyser_(na1500,_carlo_erba_£instruments,_rodano,_italy).",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27201,NA,NA,01-jun-00,NA,NA
popface_pn_c,populus_nigra,both,rich,9.31,NA,45,3,3,58,3,3,,NA,c,cotrufo_et_al_2005,leaf_litter_cn,42.37,11.8,150,14.1,818,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,368,550,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,2000,1999,NA,5.196152423,5.196152423,"the_dried_material_was_ground_to_a_fine_powder,_and_aliquots_of_4.0_mg_litter_powder_were_weighed_in_5_mm__9_mm_tin_cups_and_analysed_in_a_chn-elemental_analyser_(na1500,_carlo_erba_£instruments,_rodano,_italy).",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27254,NA,NA,01-jun-00,NA,NA
popface_pn_c,populus_nigra,both,rich,9.31,NA,1.75,3,0.02,1.46,3,0.03,,%,c,calfapietera_et_al_2007,leaf_litter_n,42.37,11.8,150,14.1,818,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,368,550,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,2001,1999,NA,0.034641016,0.051961524,"on_a_monthly_basis_and_for_each_year,_n_concentration_was_determined_on_a_subsample_of_leaf_litter_analyzed_independently_with_a_chn_elemental_analyzer",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27321,NA,NA,01-dec-01,NA,NA
popface_pn_c,populus_nigra,both,rich,9.31,NA,0.95,3,0.06,0.73,3,0.04,,%,c,cotrufo_et_al_2005,leaf_litter_n,42.37,11.8,150,14.1,818,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,368,550,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,2000,1999,NA,0.103923048,0.069282032,"the_dried_material_was_ground_to_a_fine_powder,_and_aliquots_of_4.0_mg_litter_powder_were_weighed_in_5_mm__9_mm_tin_cups_and_analysed_in_a_chn-elemental_analyser_(na1500,_carlo_erba_£instruments,_rodano,_italy).",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27324,NA,NA,01-jun-00,NA,NA
popface_pn_c,populus_nigra,both,rich,9.31,NA,1.17,3,NA,0.97,3,NA,,%,c,finzi_et_al_2007,leaf_litter_n,42.37,11.8,150,14.1,818,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,368,550,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,2000,1999,NA,NA,NA,the_concentration_of_n_was_measured_on_an_element_analyzer_on_samples_from_the_destructive_harvests,pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27329,NA,NA,NA,NA,NA
popface_pn_c,populus_nigra,both,rich,9.31,NA,1.75,3,NA,1.46,3,NA,,%,c,finzi_et_al_2007,leaf_litter_n,42.37,11.8,150,14.1,818,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,368,550,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,2001,1999,NA,NA,NA,the_concentration_of_n_was_measured_on_an_element_analyzer_on_samples_from_the_destructive_harvests,pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27330,NA,NA,NA,NA,NA
salmisuo_c,sphagnum_balticum,ECM,poor,NA,ombotrophic_peat,0.98,5,0.16,0.92,5,0.13,,%,c,"hoosbeek_et_al.,_2002",litter_n,62.78,30.93,NA,NA,600,NA,NA,peat_bog,n,n,NA,NA,0,NA,360,560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,1996,NA,0.357770876,0.290688837,"whole_plant_were_harvested_and_dried_at_70_c_for_48_hrs._after_wieghing_and_rewitting,_the_samples_were_put_in_vessels_and_incuated_to_stimulate_average_growing_temperature",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p57174,NA,NA,NA,NA,NA
salmisuo_c,eriophorum_vaginatum,NM-AM,poor,NA,ombotrophic_peat,1.2,5,0.16,1.4,5,0.23,,%,c,"hoosbeek_et_al.,_2002",leaf_litter_n,62.78,30.93,NA,NA,600,NA,NA,peat_bog,n,n,NA,NA,0,NA,360,560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,1996,NA,0.357770876,0.514295635,"whole_plant_were_harvested_and_dried_at_70_c_for_48_hrs._after_wieghing_and_rewitting,_the_samples_were_put_in_vessels_and_incuated_to_stimulate_average_growing_temperature",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p57175,NA,NA,NA,NA,NA
salmisuo_c,eriophorum_vaginatum,NM-AM,poor,NA,ombotrophic_peat,0.92,5,0.15,0.74,5,0.34,,%,c,"hoosbeek_et_al.,_2002",root_litter_n,62.78,30.93,NA,NA,600,NA,NA,peat_bog,n,n,NA,NA,0,NA,360,560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,1996,NA,0.335410197,0.760263112,"whole_plant_were_harvested_and_dried_at_70_c_for_48_hrs._after_wieghing_and_rewitting,_the_samples_were_put_in_vessels_and_incuated_to_stimulate_average_growing_temperature",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p57176,NA,NA,NA,NA,NA
salmisuo_c,andromeda_polifolia,ErM,poor,NA,ombotrophic_peat,0.98,5,0.26,0.86,5,0.23,,%,c,"hoosbeek_et_al.,_2002",leaf_litter_n,62.78,30.93,NA,NA,600,NA,NA,peat_bog,n,n,NA,NA,0,NA,360,560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,1996,NA,0.581377674,0.514295635,"whole_plant_were_harvested_and_dried_at_70_c_for_48_hrs._after_wieghing_and_rewitting,_the_samples_were_put_in_vessels_and_incuated_to_stimulate_average_growing_temperature",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p57177,NA,NA,NA,NA,NA
salmisuo_c,andromeda_polifolia,ErM,poor,NA,ombotrophic_peat,0.75,5,0.11,0.67,5,0.05,,%,c,"hoosbeek_et_al.,_2002",root_litter_n,62.78,30.93,NA,NA,600,NA,NA,peat_bog,n,n,NA,NA,0,NA,360,560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,1996,NA,0.245967478,0.111803399,"whole_plant_were_harvested_and_dried_at_70_c_for_48_hrs._after_wieghing_and_rewitting,_the_samples_were_put_in_vessels_and_incuated_to_stimulate_average_growing_temperature",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p57178,NA,NA,NA,NA,NA
salmisuo_c,sphagnum_balticum,ECM,poor,NA,ombotrophic_peat,0.05,5,0.01,0.05,5,0.01,,%,c,"hoosbeek_et_al.,_2002",litter_p,62.78,30.93,NA,NA,600,NA,NA,peat_bog,n,n,NA,NA,0,NA,360,560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,1996,NA,0.02236068,0.02236068,"whole_plant_were_harvested_and_dried_at_70_c_for_48_hrs._after_wieghing_and_rewitting,_the_samples_were_put_in_vessels_and_incuated_to_stimulate_average_growing_temperature",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p57196,NA,NA,NA,NA,NA
salmisuo_c,eriophorum_vaginatum,NM-AM,poor,NA,ombotrophic_peat,0.1,5,0.02,0.13,5,0.03,,%,c,"hoosbeek_et_al.,_2002",leaf_litter_p,62.78,30.93,NA,NA,600,NA,NA,peat_bog,n,n,NA,NA,0,NA,360,560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,1996,NA,0.04472136,0.067082039,"whole_plant_were_harvested_and_dried_at_70_c_for_48_hrs._after_wieghing_and_rewitting,_the_samples_were_put_in_vessels_and_incuated_to_stimulate_average_growing_temperature",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p57197,NA,NA,NA,NA,NA
salmisuo_c,eriophorum_vaginatum,NM-AM,poor,NA,ombotrophic_peat,0.04,5,0.02,0.03,5,0.01,,%,c,"hoosbeek_et_al.,_2002",root_litter_p,62.78,30.93,NA,NA,600,NA,NA,peat_bog,n,n,NA,NA,0,NA,360,560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,1996,NA,0.04472136,0.02236068,"whole_plant_were_harvested_and_dried_at_70_c_for_48_hrs._after_wieghing_and_rewitting,_the_samples_were_put_in_vessels_and_incuated_to_stimulate_average_growing_temperature",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p57198,NA,NA,NA,NA,NA
salmisuo_c,andromeda_polifolia,ErM,poor,NA,ombotrophic_peat,0.05,5,0.01,0.04,5,0.01,,%,c,"hoosbeek_et_al.,_2002",leaf_litter_p,62.78,30.93,NA,NA,600,NA,NA,peat_bog,n,n,NA,NA,0,NA,360,560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,1996,NA,0.02236068,0.02236068,"whole_plant_were_harvested_and_dried_at_70_c_for_48_hrs._after_wieghing_and_rewitting,_the_samples_were_put_in_vessels_and_incuated_to_stimulate_average_growing_temperature",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p57199,NA,NA,NA,NA,NA
salmisuo_c,andromeda_polifolia,ErM,poor,NA,ombotrophic_peat,0.03,5,0,0.04,5,0.02,,%,c,"hoosbeek_et_al.,_2002",root_litter_p,62.78,30.93,NA,NA,600,NA,NA,peat_bog,n,n,NA,NA,0,NA,360,560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,1996,NA,0,0.04472136,"whole_plant_were_harvested_and_dried_at_70_c_for_48_hrs._after_wieghing_and_rewitting,_the_samples_were_put_in_vessels_and_incuated_to_stimulate_average_growing_temperature",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p57200,NA,NA,NA,NA,NA
swissface_lolium_c,lolium_perenne,AM,rich,NA,NA,45.28,3,NA,45.72,3,NA,,%,c,sowerby_et_al_2005,leaf_litter_c,47.45,8.95,550,8.75,1244,NA,NA,grassland,NA,NA,NA,NA,0,NA,360,600,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,1998,1993,NA,NA,NA,NA,pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27243,NA,NA,5/1/1998,NA,NA
swissface_lolium_c,lolium_perenne,AM,rich,NA,NA,13.2,3,NA,14.7,3,NA,,NA,c,sowerby_et_al_2005,leaf_litter_cn,47.45,8.95,550,8.75,1244,NA,NA,grassland,NA,NA,NA,NA,0,NA,360,600,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,1998,1993,NA,NA,NA,NA,pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27298,NA,NA,5/1/1998,NA,NA
swissface_lolium_c,lolium_perenne,AM,rich,NA,NA,3.53,3,NA,3.29,3,NA,,%,c,sowerby_et_al_2005,leaf_litter_n,47.45,8.95,550,8.75,1244,NA,NA,grassland,NA,NA,NA,NA,0,NA,360,600,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,1998,1993,NA,NA,NA,NA,pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27409,NA,NA,5/1/1998,NA,NA
BioCON_c,C3_C4_grasses_and_legumes,AM,NA,11,sandy,0.94,12,0.04,0.84,12,0.04,,%,c,knops_et_al_2007,leaf_litter_n,45.4,-93.2,NA,NA,NA,NA,NA,grassland,NA,NA,NA,NA,NA,NA,367,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1998,NA,NA,NA,NA,pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brandbjerg_c,Deschampsia,AM,poor,NA,sandy,0.095,6,0.095,0.053,6,0.018,,g/m²,c,larsen_et_al_2011,litter_n,55.88333333,11.96666667,NA,NA,NA,NA,NA,grassland,NA,NA,NA,NA,NA,NA,384,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,2006,NA,NA,NA,NA,pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brandbjerg_c,Deschampsia,AM,poor,NA,sandy,0.936,6,0.113,0.714,6,0.1,,%,c,larsen_et_al_2011,litter_n,55.88333333,11.96666667,NA,NA,NA,NA,NA,grassland,NA,NA,NA,NA,NA,NA,384,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,2006,NA,NA,NA,NA,pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New_Zealand_FACE_c,Trifolium_subterraneum,AM,NA,NA,sandy,2.5,3,0.1,2.1,3,0.2,,%,c,allard_et_al._2004,leaf_litter_n,-40.23,175.27,NA,NA,NA,NA,NA,grassland,NA,NA,NA,NA,NA,NA,371,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,1998,NA,NA,NA,NA,pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New_Zealand_FACE_c,Hypochaeris_radicata,AM,NA,NA,sandy,1.2,3,0.1,1.2,3,0.2,,%,c,allard_et_al._2004,leaf_litter_n,-40.23,175.27,NA,NA,NA,NA,NA,grassland,NA,NA,NA,NA,NA,NA,371,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,1998,NA,NA,NA,NA,pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New_Zealand_FACE_c,Paspalum_dilatatum,AM,NA,NA,sandy,1.2,3,0.1,1.1,3,0.2,,%,c,allard_et_al._2004,leaf_litter_n,-40.23,175.27,NA,NA,NA,NA,NA,grassland,NA,NA,NA,NA,NA,NA,371,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,1998,NA,NA,NA,NA,pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New_Zealand_FACE_c,Anthoxanthum_odoratum,AM,NA,NA,sandy,1.2,3,0.2,1.3,3,0.2,,%,c,allard_et_al._2004,leaf_litter_n,-40.23,175.27,NA,NA,NA,NA,NA,grassland,NA,NA,NA,NA,NA,NA,371,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,1998,NA,NA,NA,NA,pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New_Zealand_FACE_c,Trifolium_subterraneum,AM,NA,NA,sandy,17.9,3,0.6,20.4,3,1.9,,%,c,allard_et_al._2004,leaf_litter_cn,-40.23,175.27,NA,NA,NA,NA,NA,grassland,NA,NA,NA,NA,NA,NA,371,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,1998,NA,NA,NA,NA,pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New_Zealand_FACE_c,Hypochaeris_radicata,AM,NA,NA,sandy,29,3,3,30.2,3,4.6,,%,c,allard_et_al._2004,leaf_litter_cn,-40.23,175.27,NA,NA,NA,NA,NA,grassland,NA,NA,NA,NA,NA,NA,371,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,1998,NA,NA,NA,NA,pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New_Zealand_FACE_c,Paspalum_dilatatum,AM,NA,NA,sandy,34.8,3,4.3,37.3,3,8.6,,%,c,allard_et_al._2004,leaf_litter_cn,-40.23,175.27,NA,NA,NA,NA,NA,grassland,NA,NA,NA,NA,NA,NA,371,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,1998,NA,NA,NA,NA,pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
