YEAR,DOY,CO2,PPT,PAR,AT,ST,VPD,SW,NDEP,NEP,GPP,NPP,CEX,CVOC,RECO,RAUTO,RLEAF,RWOOD,RROOT,RGROW,RHET,RSOIL,ET,T,ES,EC,RO,DRAIN,LE,SH,CL,CW,CCR,CFR,TNC,CFLIT,CFLITA,CFLITB,CCLITB,CSOIL,GL,GW,GCR,GR,GREPR,CLLFALL,CCRLIN,CFRLIN,CWIN,LAI,LMA,NCON,NCAN,NWOOD,NCR,NFR,NSTOR,NLIT,NRLIT,NDW,NSOIL,NPOOLM,NPOOLO,NFIX,NLITIN,NWLIN,NCRLIN,NFRLIN,NUP,NGMIN,NMIN,NVOL,NLEACH,NGL,NGW,NGCR,NGR,APARd,GCd,GAd,GBd,Betad,NLRETRANS,NWRETRANS,NCRRETRANS,NFRRETRANS,LAIpeak,NCANpeak,CLpeak,CFRpeak,CCRpeak,CWpeak,TNCpeak,deltaSW,deltaCL,deltaCW,deltaCCR,deltaCFR,deltaTNC,deltaCFLIT,deltaCFLITA,deltaCFLITB,deltaCCLITB,deltaCSOIL,deltaNCAN,deltaNWOOD,deltaNCR,deltaNFR,deltaNSTOR,deltaNLIT,deltaNRLIT,deltaNDW,deltaNSOIL,model,model_date,model_version,co2,site,CVEG,CVEG_noTNC,CVEGpeak,CVEGpeak_noTNC,NVEG,NVEG_noSTOR,NUE,PNUE,WUE,WUENPP,CUEn,CUEr,TLAI
        1996,       183.5,    596.7640,  1164.95522,    8001.540,   22.683764,  295.819665,  0.71897978,  94.6554740,   0.4392000, 179.85991312, 2827.419699, 1144.843175,          NA,          NA, 2647.559786, 1682.576524,          NA,          NA,          NA,          NA,  964.983262,          NA,  587.052300, 326.2562000,   40.682500,220.11300000,2.622710e+01, 498.3172000, 16978.32770,  3230.141204, 363.7136852,1.419149e+04,          NA,3.925525e+02, 2.795024e+02,  490.364764, 161.9932990,  328.371465,3.563401e+03,   5548.4429,  166.615875, 591.0077807,          NA, 306.3781175, 74.23775615,  147.598911,          NA,  278.429701, 85.15817490, 2045.965541,  65.0643283, 0.027646765, 10.05802513,5.819804e+01,          NA,   9.3292070, 0.017420147,  1.12039076,  2.28190109,1.484041e+01,   491.16420,1.777230e-01,4.909865e+02,1.002740e-01, 2.070760969, 0.349243119,           NA, 5.304835e+00, 12.54611173,          NA,  12.9719712,  0.41589956, 5.181056e-01,  4.55276696, 2.4827750822,          NA, 7.230236269,2.899675e+03,0.0891444707,  0.82379628, 0.823796279,  1.00000002,  2.01034106, 0.241295541,          NA,  1.31218382,  5.74718002,  10.6393869,  373.913218,  405.458000,          NA,14461.804006, 317.3500800,  20.65050000,  19.05790432, 506.7108388,          NA, 2.795429e+01,   5.1101769, -23.9406471,  -5.00379434, -18.93685273,-328.6647198, -29.23332807, 0.4752484949, 1.8956764682,          NA, 0.613594104,-5.858583e-03,-0.008540387,-0.2173046370,-1.3741475435,-1.833475e+00,OCNX,150622,           1,ELE,KSCO, 15227.25592, 14947.75348, 15558.52530, 15241.17522,  77.6026949,  77.5852748,   91.250835,   265.75025,   8.6662558,   3.50903117,  0.40490741,  0.40490741, 0.159463194
        1997,       183.0,    700.2250,  1290.98936,    6953.950,   23.542951,  296.534753,  0.82899068,  98.3893973,   0.4380000, -33.66971873, 2506.849958,  928.091875,          NA,          NA, 2540.519677, 1578.758083,          NA,          NA,          NA,          NA,  961.761594,          NA,  354.089900, 219.6465000,   31.478700,102.96510000,4.677950e+01, 888.8187000, 10240.74610,  5978.043253, 380.9889015,1.469332e+04,          NA,4.112266e+02, 2.617670e+02,  464.523483, 156.6783610,  307.845122,3.235419e+03,   5508.9986,  164.599760, 495.5256213,          NA, 292.6826870, 62.18981705,  153.923437,          NA,  290.810576, 85.42736089, 2137.474356,  65.0585462, 0.028525581, 10.87170221,6.011497e+01,          NA,  10.0458738, 0.015789862,  1.10347556,  2.11441761,1.346901e+01,   488.81311,1.754817e-01,4.886376e+02,1.000000e-01, 2.228017700, 0.349517212,           NA, 5.695130e+00, 13.13058358,          NA,  13.8111098,  0.47714219, 7.608868e-01,  5.37830828, 2.1946479473,          NA, 7.749312469,2.783167e+03,0.0559915416,  1.06938552, 1.069385523,  1.00000002,  2.16464417, 0.251933537,          NA,  1.40912477,  5.93238044,  11.6858622,  385.943846,  416.163883,          NA,14871.902269, 308.5525208,   0.57510000,  10.66694542, 409.2618364,          NA, 1.834563e+00, -86.3397161, -18.8257017,  -3.82681837, -14.99888334,-299.5758143, -44.20958984, 0.9908581906, 1.5899415359,          NA, 0.645943695,-5.603486e-03,-0.018791206,-0.0379704866,-1.2532095537,-2.495955e+00,OCNX,150622,           1,ELE,KSCO, 15747.29979, 15485.53274, 15982.56252, 15674.01000,  81.0483384,  81.0325486,   70.681693,   214.51990,  11.4131113,   4.22538886,  0.37022235,  0.37022235, 0.102759829
        1998,       183.0,    684.5376,   844.05750,    7396.001,   23.808070,  296.798557,  0.99043616,  91.3127868,   0.4380000, -12.20125019, 2491.190216,  865.389134,          NA,          NA, 2503.391466, 1625.801083,          NA,          NA,          NA,          NA,  877.590384,          NA,  333.802100, 266.4134000,   16.410500, 50.97860000,2.581590e+01, 490.5032000,  9653.99460,  7674.580113, 385.0220013,1.492154e+04,          NA,4.008185e+02, 2.186442e+02,  466.548548, 164.8091468,  301.739401,3.116372e+03,   5467.7448,  168.050708, 427.9157935,          NA, 272.1330850, 53.55915944,  168.809554,          NA,  290.520118,349.03931241, 2159.885797,  65.0650188, 0.030105502, 11.59133261,6.101318e+01,          NA,  10.3327740, 0.018994047,  1.23056165,  2.16481874,1.295742e+01,   486.61635,1.893337e-01,4.864270e+02,1.000000e-01, 2.674482110, 1.427058449,           NA, 6.038337e+00, 12.91034346,          NA,  13.4685630,  0.56226679, 4.766090e-01,  5.84794650, 2.0191804393,          NA, 7.665842974,2.923924e+03,0.0553227909,  1.15976076, 1.159760756,  1.00000002,  2.40518894, 0.256072995,          NA,  1.44943565,  5.93281564,  12.3019283,  386.011803,  406.695507,          NA,14951.580489, 311.2179279,  -3.02790000,  -0.85988508,  78.7564160,          NA,-1.857361e+01, -60.7619536,   0.9820591,   8.35329598,  -7.37123683,  28.3752743, -39.08732508, 0.7471210753, 0.3356466626,          NA, 0.174264382, 1.538228e-02, 0.084609688,-0.0333536935, 0.0939409617,-1.932251e+00,OCNX,150622,           1,ELE,KSCO, 15926.02443, 15707.38019, 16055.50573, 15744.28780,  82.9562762,  82.9372822,   67.030683,   202.50404,   9.3508443,   3.24829432,  0.34737979,  0.34737979, 0.123346059
        1999,       183.0,    653.6734,  1206.09469,    7119.661,   22.797002,  295.824016,  0.82816904,  94.9786271,   0.4380000, 106.35465805, 2596.201045,  981.237267,          NA,          NA, 2489.846387, 1614.963779,          NA,          NA,          NA,          NA,  874.882609,          NA,  354.673600, 285.3260000,   17.225300, 52.12300000,4.247160e+01, 806.9550000, 10257.63840,  5965.465210, 384.2636657,1.500335e+04,          NA,3.797532e+02, 2.039597e+02,  461.686362, 168.8873936,  292.798968,3.133923e+03,   5430.2733,  170.213559, 452.7737448,          NA, 256.9980065, 56.48425149,  169.698157,          NA,  275.214167,349.83588995, 2155.679581,  65.0636115, 0.031848553, 12.23905813,6.144277e+01,          NA,  10.3909360, 0.021529975,  1.28220285,  2.15219022,1.300872e+01,   484.78397,2.175553e-01,4.845664e+02,1.000000e-01, 2.842908637, 1.432578228,           NA, 6.072002e+00, 12.71903299,          NA,  13.6068058,  0.56263055, 8.367302e-01,  5.71840792, 2.2640956683,          NA, 7.329449822,2.828613e+03,0.0629909456,  1.24836329, 1.248363290,  1.00000002,  2.55832683, 0.258262653,          NA,  1.45759314,  5.93570485,  12.6558065,  386.141943,  388.121899,          NA,15053.736946, 271.5959246,   1.03940000,   0.53389944, 102.9591669,          NA,-1.815648e+01,  39.1165752,  -2.8355143,   5.89761882,  -8.73313317,  18.9538892, -36.53625548, 0.3142572395, 0.5733381553,          NA,-0.201264187, 9.423475e-03, 0.117967679, 0.0199456314, 0.0592392893,-1.817623e+00,OCNX,150622,           1,ELE,KSCO, 15971.32774, 15767.36807, 16099.59671, 15828.00079,  84.0942976,  84.0727676,   77.147160,   205.13912,   9.0990693,   3.43900404,  0.37795119,  0.37795119, 0.132360116
        2000,       183.5,    700.2525,   911.38272,    7433.847,   22.658431,  295.745783,  0.90542923,  94.4196249,   0.4026000, 196.34516495, 2696.060904, 1037.340101,          NA,          NA, 2499.715739, 1658.720803,          NA,          NA,          NA,          NA,  840.994936,          NA,  349.855700, 284.3464000,   16.031200, 49.47900000,2.790080e+01, 530.1227000, 10118.26380,  6855.969335, 386.3368073,1.512221e+04,          NA,3.682736e+02, 2.383238e+02,  463.914887, 179.1640569,  284.750830,3.178161e+03,   5391.0739,  170.898014, 497.5195737,          NA, 261.6193349, 61.90615504,  168.018409,          NA,  268.067983,371.62329025, 2173.044649,  65.0697093, 0.032237528, 12.45530865,6.211674e+01,          NA,  10.2363988, 0.026863359,  1.43866179,  2.14828008,1.317508e+01,   482.83359,2.333179e-01,4.826003e+02,1.002740e-01, 2.860319637, 1.526328843,           NA, 6.010329e+00, 12.90089148,          NA,  13.5415787,  0.58428271, 5.630098e-01,  5.50859600, 2.5147862315,          NA, 7.283090145,2.932870e+03,0.0586845384,  1.25970615, 1.259706145,  1.00000002,  2.55517098, 0.263945607,          NA,  1.43985462,  5.97228779,  12.8936928,  388.517260,  370.173916,          NA,15179.817961, 311.7462936,   1.74240000,   2.86588393, 125.8613533,          NA,-6.440573e+00,  40.4185896,   7.5628301,  10.52907407,  -2.96624393,  61.7080453, -34.80308998, 0.0925444594, 0.7242843064,          NA,-0.167524545,-2.919712e-03, 0.105591957, 0.0565634679, 0.2416805777,-1.694972e+00,OCNX,150622,           1,ELE,KSCO, 16115.14042, 15876.81660, 16250.25543, 15938.50914,  84.8353096,  84.8084462,   80.408405,   209.09920,   9.4816073,   3.64815627,  0.38476138,  0.38476138, 0.130851614
        2001,       183.0,    701.0517,  1320.09521,    7153.679,   23.085254,  296.012740,  0.73743288,  97.3875049,   0.4015000, 149.64818526, 2726.710920, 1045.995087,          NA,          NA, 2577.062735, 1680.715833,          NA,          NA,          NA,          NA,  896.346902,          NA,  371.408400, 268.3310000,   20.192400, 82.88400000,4.768720e+01, 906.0484000, 10741.58690,  6448.101492, 388.7533962,1.524829e+04,          NA,3.649755e+02, 2.644077e+02,  460.476870, 181.9025970,  278.574273,3.219272e+03,   5359.6129,  172.502866, 513.4898713,          NA, 266.8351600, 63.79978407,  169.565393,          NA,  265.058421,378.75251449, 2180.830458,  65.0647113, 0.032055722, 12.46206673,6.283689e+01,          NA,  10.1014650, 0.025804286,  1.41849640,  2.11651543,1.333468e+01,   481.28636,2.317253e-01,4.810546e+02,1.000000e-01, 2.871214340, 1.560781766,           NA, 5.918610e+00, 12.79819354,          NA,  13.8156318,  0.56590443, 9.685676e-01,  5.32682542, 2.5853156823,          NA, 7.210019916,2.830176e+03,0.0642053267,  1.25048055, 1.250480552,  1.00000002,  2.56200323, 0.268468049,          NA,  1.41699448,  6.01876549,  12.7315749,  391.533611,  367.440069,          NA,15314.350025, 319.1472806,  -2.72700000,   3.01914060, 134.8297683,          NA, 1.923630e+00,  22.5848734, -13.6019406,  -2.94430386, -10.65763676,  28.2155040, -29.41766019,-0.0785833920, 0.7571626660,          NA,-0.116442582,-1.650207e-02,-0.085545544,-0.1488982185, 0.1088976137,-1.487733e+00,OCNX,150622,           1,ELE,KSCO, 16266.42438, 16002.01669, 16392.47099, 16073.32370,  85.4262231,  85.4004188,   81.729901,   214.16918,  10.1617440,   3.89815223,  0.38361055,  0.38361055, 0.123040743
        2002,       183.0,    698.9912,  1123.89139,    7434.733,   23.305703,  296.266777,  0.88977205,  94.7816951,   0.4015000, 168.14266540, 2732.727593, 1032.819203,          NA,          NA, 2564.584928, 1699.908390,          NA,          NA,          NA,          NA,  864.676538,          NA,  386.918200, 304.1702000,   18.150900, 64.59850000,3.654660e+01, 694.3905000, 11190.20290,  6743.830241, 391.6827568,1.538161e+04,          NA,3.682045e+02, 2.612439e+02,  457.528971, 184.3840606,  273.144911,3.248985e+03,   5327.6499,  172.719107, 506.1161323,          NA, 270.8577100, 62.85272371,  169.935692,          NA,  267.216588,374.26758583, 2197.182491,  65.0671246, 0.031789863, 12.45196984,6.356421e+01,          NA,  10.0997069, 0.024753804,  1.44318568,  2.07966353,1.345236e+01,   479.57651,2.209338e-01,4.793556e+02,1.000000e-01, 2.852524304, 1.546625586,           NA, 5.912615e+00, 12.80708277,          NA,  13.5359185,  0.57438533, 7.170658e-01,  5.33533029, 2.5180334130,          NA, 7.343178331,2.969816e+03,0.0569899925,  1.10792552, 1.107925524,  1.00000002,  2.54962475, 0.273788014,          NA,  1.41674617,  6.05997236,  12.7593215,  394.206245,  371.009581,          NA,15446.198490, 308.4647783,   2.88800000,   2.81628190, 131.8469186,          NA, 3.709919e+00,  13.1445299,  10.4929602,   8.75871866,   1.73424153,  36.6576507, -32.12762738,-0.0872612890, 0.6968720600,          NA, 0.009199736, 1.529975e-02, 0.135254336, 0.0958133760, 0.1488197916,-1.810209e+00,OCNX,150622,           1,ELE,KSCO, 16402.73856, 16141.49463, 16519.87909, 16211.41432,  86.1406453,  86.1158915,   80.644376,   214.17499,   8.9842055,   3.39553054,  0.37794444,  0.37794444, 0.138436475
        2003,       183.0,    666.8008,  1069.20327,    7417.524,   22.759455,  295.687698,  0.83181534,  95.6415452,   0.4015000, 231.94167478, 2765.954797, 1110.103948,          NA,          NA, 2534.013122, 1655.850848,          NA,          NA,          NA,          NA,  878.162274,          NA,  403.957700, 319.7731000,   18.805600, 65.37890000,3.360510e+01, 638.5014000, 11682.94530,  5588.557081, 395.3980722,1.552458e+04,          NA,3.783818e+02, 2.933226e+02,  466.414300, 189.8510086,  276.563292,3.301320e+03,   5305.8416,  175.358337, 539.9223601,          NA, 289.5944054, 67.06054643,  171.627352,          NA,  275.057777,396.62194170, 2218.013431,  65.0674316, 0.030490717, 12.05599998,6.422759e+01,          NA,   9.9604574, 0.024627645,  1.46999100,  2.11954137,1.366727e+01,   478.40809,2.066287e-01,4.782015e+02,1.000000e-01, 2.769267608, 1.640822727,           NA, 5.842530e+00, 12.37212421,          NA,  13.1007586,  0.52630802, 6.422428e-01,  4.92779252, 2.5038439585,          NA, 7.251830487,2.980794e+03,0.0619820239,  1.13458880, 1.134588803,  1.00000002,  2.46215494, 0.278608827,          NA,  1.39721798,  6.11920611,  12.4202088,  398.064028,  384.595486,          NA,15589.499003, 327.5931617,  -3.13930000,   3.60890916, 143.3443692,          NA, 1.432730e+01,  30.2481276,   9.4607107,   5.89908970,   3.56162097,  51.5097911, -21.38675133,-0.3036762255, 0.5845149771,          NA, 0.008401569,-6.342812e-03, 0.012726287,-0.0179237993, 0.2121226983,-1.144219e+00,OCNX,150622,           1,ELE,KSCO, 16591.68693, 16298.36436, 16699.75168, 16372.15852,  86.2686723,  86.2440446,   89.726221,   222.69793,   8.6497419,   3.47153638,  0.40134566,  0.40134566, 0.144170948
        2004,       183.5,    620.7999,  1250.97036,    7876.647,   22.728267,  295.772249,  0.91276776,  93.0953833,   0.3660000,  79.31802595, 2670.010643,  963.981688,          NA,          NA, 2590.692618, 1706.028955,          NA,          NA,          NA,          NA,  884.663662,          NA,  418.743000, 339.2127000,   24.299600, 55.22980000,4.142050e+01, 786.9871000, 12110.58490,  6386.493844, 359.2686547,1.565152e+04,          NA,3.790106e+02, 3.189607e+02,  517.757526, 236.0208246,  281.736701,3.334790e+03,   5288.6514,  264.486508, 385.2937146,          NA, 222.8242282, 47.88910437,  309.995198,          NA,  274.257622,311.32874317, 2020.883348,  65.0648635, 0.034444230, 11.91032972,6.468470e+01,          NA,   9.9311088, 0.028670829,  1.44581679,  2.13171107,1.380435e+01,   477.37932,1.907158e-01,4.771886e+02,1.002740e-01, 2.572843793, 1.286843136,           NA, 5.784705e+00, 11.32785446,          NA,  11.9918612,  0.49739922, 6.734845e-01,  4.96650202, 1.7193503917,          NA, 7.343294972,3.091032e+03,0.0620471044,  1.21160087, 1.211600866,  1.00000002,  2.33918819, 0.281480099,          NA,  1.39689557,  6.14565348,  13.1524362,  399.788357,  397.382536,          NA,15696.165851, 381.6352635,   1.99200000, -44.66974898,  73.5729989,          NA,-5.068904e+01,  35.5274885, 105.5692143, 105.22054814,   0.34866614, -25.2558198,  -8.00108266, 0.0646377236, 0.1492430617,          NA, 0.164608563, 3.601124e-02,-0.257505978, 0.0213392198,-0.1063963787,-5.434598e-01,OCNX,150622,           1,ELE,KSCO, 16708.76063, 16389.79991, 16874.97201, 16493.33674,  86.5548127,  86.5261419,   85.098347,   203.00502,   7.8711989,   2.84182075,  0.36104039,  0.36104039, 0.167853677
        2005,       183.0,    652.3402,  1200.21120,    7661.828,   22.791805,  295.850385,  0.83049781,  95.9008847,   0.3650000, 166.28082948, 2747.563239, 1038.205938,          NA,          NA, 2581.282410, 1709.357301,          NA,          NA,          NA,          NA,  871.925108,          NA,  402.229400, 332.1330000,   16.330000, 53.76820000,4.020660e+01, 763.9261000, 11633.02550,  6765.454791, 392.8162551,1.577327e+04,          NA,3.757033e+02, 2.936162e+02,  528.020368, 248.7650009,  279.255367,3.286827e+03,   5280.4276,  144.035038, 547.1185060,          NA, 326.8645551, 67.89902070,   97.066413,          NA,  271.984550,352.59373293, 2204.076210,  65.0512571, 0.030557211, 11.99232624,6.506955e+01,          NA,   9.9686607, 0.024994545,  1.11604314,  2.12647671,1.360279e+01,   476.76375,1.762001e-01,4.765876e+02,1.000000e-01, 1.615581711, 1.454477046,           NA, 5.814245e+00, 10.76767348,          NA,  11.3721750,  0.45445458, 5.942813e-01,  2.63398392, 2.4940931868,          NA, 6.874474739,3.011065e+03,0.0651969350,  1.13532439, 1.135324386,  1.00000002,  1.34954431, 0.280045443,          NA,  1.39835474,  6.13847801,  12.3270913,  399.307491,  387.276496,          NA,15857.988693, 337.9483246,  -3.09080000,  46.23239769, 194.9224588,          NA, 5.440379e+01, -53.4753115, -91.6730259, -93.43321888,   1.76019299,  16.7595609, -10.52172435,-0.3322817694, 0.7613130780,          NA,-0.334100111,-4.383319e-02,-0.169460795,-0.0319327827, 0.0646714207,-7.522506e-01,OCNX,150622,           1,ELE,KSCO, 16835.40547, 16541.78928, 16982.52101, 16644.57268,  87.0555356,  87.0305410,   96.418780,   222.88820,   8.2724789,   3.12587409,  0.37786426,  0.37786426, 0.150690343
        2006,       183.0,    665.3856,   660.01699,    8201.783,   23.141471,  296.220949,  0.90073315,  89.9795008,   0.3650000, 258.50881297, 2804.636600, 1105.908654,          NA,          NA, 2546.127787, 1698.727946,          NA,          NA,          NA,          NA,  847.399841,          NA,  416.475700, 359.5145000,   12.034200, 44.92820000,1.189490e+01, 226.0050000, 12045.03210,  8676.284004, 399.4736279,1.592889e+04,          NA,3.980922e+02, 3.082334e+02,  485.840341, 200.0461212,  285.794220,3.352576e+03,   5264.5959,  161.376199, 518.0991882,          NA, 307.1368325, 64.39370735,  159.509273,          NA,  288.834885,384.89528305, 2241.284012,  65.0555040, 0.028994891, 11.58286509,6.563406e+01,          NA,   9.9618535, 0.021757883,  1.20683982,  2.14767968,1.386914e+01,   475.75868,1.672118e-01,4.755915e+02,1.000000e-01, 2.451433498, 1.585915587,           NA, 5.829875e+00, 11.45696516,          NA,  11.6756444,  0.48360657, 2.319522e-01,  4.12187882, 2.2905671724,          NA, 7.215254243,3.147661e+03,0.0660920601,  1.15138331, 1.151383310,  1.00000002,  2.17197708, 0.283628532,          NA,  1.39740836,  6.16733195,  12.1192028,  401.165190,  405.380002,          NA,15991.288570, 339.1560994,           NA,           NA,          NA,          NA,           NA,          NA,          NA,           NA,           NA,          NA,           NA,           NA,           NA,          NA,          NA,           NA,          NA,           NA,           NA,           NA,OCNX,150622,           1,ELE,KSCO, 17034.69230, 16726.45893, 17136.98986, 16797.83376,  87.2005355,  87.1787777,   96.527190,   231.42088,   7.8011780,   3.07611697,  0.39431442,  0.39431442, 0.160405597
        1998,       183.0,    350.2700,   610.13692,   11982.749,    7.514601,  280.510136,  0.50009616,  95.7789929,   0.6205000, 181.60234162,  547.705329,  353.159122,          NA,          NA,  366.102988,  194.546207,          NA,          NA,          NA,          NA,  171.556781,          NA,  369.421800, 213.6866000,  144.034800, 11.70020000,1.212440e+01, 230.3609000, 10671.50570, 12646.076955,  21.8145217,2.580231e+02,          NA,5.188337e+01, 3.550312e+01,  217.826042,  46.8902693,  170.935773,2.002286e+01,  10786.3593,   56.386878, 183.2335505,          NA,  64.2355223, 27.23657592,   56.386877,          NA,   36.505407,  0.58339564,  207.191092,          NA,          NA,  0.77574675,1.352204e+00,          NA,   1.5926507, 0.438256163,  0.67003686,  1.13524046,8.631956e-02,  1158.68897,2.263776e+00,1.156425e+03,0.000000e+00, 1.035370580, 0.003057697,           NA, 8.972031e-01,  5.28352132,          NA,   8.3978979,  3.52929946, 1.121301e+00,  2.06902438, 0.9682912264,          NA, 1.969308263,1.203898e+03,0.0424077919,  0.38769650, 0.387696501,  1.00000000,  1.03365380, 0.012784898,          NA,  0.22339954,  1.31737518,   1.8566560,   50.626392,   74.649452,          NA,  370.241207,  48.8108892,  -0.02180000,   0.00000000, 182.6484649,          NA, 2.767665e+01,  21.9788057,  24.6108203,  33.87291718,  -9.26209688,  -0.3633013, -74.96686363, 0.0000000000, 0.9524151888,          NA, 0.846962214, 6.938323e-01, 0.591144547, 0.0619988889,-0.0010264590,-6.883405e+00,OCNX,150622,           1,AMB,RHIN,   367.22408,   331.72096,   544.32794,   495.51705,   4.1588578,   3.7206017,   66.841620,   294.99560,   2.5631244,   1.65269662,  0.64479767,  0.64479767, 1.031350326
